"houseID","totalPrice","date"
"103102448569","645","2019-02-02 22:01:23"
"103102448643","226","2019-02-02 21:59:02"
"103102448715","285","2019-02-02 21:57:17"
"103102448754","450","2019-02-02 21:51:27"
"103102448819","95","2019-02-02 21:57:06"
"103102448939","390","2019-02-02 22:02:21"
"103102448959","245","2019-02-02 21:59:20"
"103102449034","640","2019-02-02 22:02:15"
"103102449062","300","2019-02-02 22:03:03"
"103102449062","310","2019-01-01 17:22:03"
"103102449212","400","2019-02-02 21:57:15"
"103102449284","1260","2019-02-02 21:57:50"
"103102449329","73","2019-02-02 21:55:51"
"103102449329","75","2019-01-01 17:14:45"
"103102449437","370","2019-02-02 22:01:19"
"103102449629","148","2019-02-02 22:01:43"
"103102449661","300","2019-02-02 22:00:50"
"103102449917","400","2019-02-02 21:53:25"
"103102450280","500","2019-02-02 22:00:43"
"103102450506","460","2019-01-01 17:16:40"
"103102450579","320","2019-02-02 21:51:27"
"103102450609","168","2019-02-02 21:49:16"
"103102450671","300","2019-02-02 21:53:15"
"103102450846","475","2019-01-01 17:16:32"
"103102450849","370","2019-02-02 21:51:44"
"103102450865","700","2019-02-02 21:57:29"
"103102450935","450","2019-02-02 21:53:41"
"103102450939","560","2019-02-02 21:50:38"
"103102451005","540","2019-02-02 21:50:57"
"103102451066","1150","2019-02-02 22:00:45"
"103102451097","310","2019-02-02 22:01:35"
"103102451182","260","2019-02-02 21:59:02"
"103102451237","450","2019-02-02 21:51:05"
"103102451258","350","2019-02-02 22:01:45"
"103102451292","150","2019-02-02 22:03:13"
"103102451317","700","2019-02-02 21:55:07"
"103102451320","650","2019-01-01 17:10:30"
"103102451329","830","2019-02-02 21:53:25"
"103102451336","350","2019-01-01 17:07:39"
"103102451380","485","2019-02-02 21:56:28"
"103102451507","460","2019-02-02 21:53:19"
"103102451627","1600","2019-02-02 21:59:48"
"103102451662","227","2019-02-02 21:56:28"
"103102451667","410","2019-02-02 21:51:17"
"103102451689","270","2019-02-02 21:51:01"
"103102451703","595","2019-02-02 21:59:38"
"103102451719","245","2019-02-02 21:52:11"
"103102451931","515","2019-02-02 21:48:27"
"103102451931","540","2019-01-01 17:07:37"
"103102452030","90","2019-01-01 17:16:38"
"103102452240","300","2019-01-01 17:16:32"
"103102452271","225","2019-02-02 21:59:12"
"103102452369","255","2019-02-02 21:54:37"
"103102452369","260","2019-01-01 17:13:48"
"103102452435","220","2019-02-02 21:59:24"
"103102452441","210","2019-02-02 21:59:30"
"103102452552","300","2019-01-01 17:09:46"
"103102452872","330","2019-02-02 21:54:49"
"103102453054","245","2019-02-02 21:55:09"
"103102453096","195","2019-02-02 21:57:13"
"103102453143","268","2019-02-02 22:01:23"
"103102453163","218","2019-02-02 22:01:02"
"103102453277","830","2019-02-02 21:48:15"
"103102453297","303","2019-02-02 22:03:09"
"103102453314","110","2019-01-01 17:10:32"
"103102453361","718","2019-02-02 21:51:40"
"103102453431","185","2019-02-02 21:50:49"
"103102453442","280","2019-02-02 21:48:15"
"103102453506","263","2019-02-02 21:52:11"
"103102453568","300","2019-02-02 21:51:01"
"103102453578","494","2019-02-02 21:51:27"
"103102453802","415","2019-02-02 21:51:07"
"103102453802","425","2019-01-01 17:09:58"
"103102453822","310","2019-02-02 22:01:53"
"103102453824","235","2019-01-01 17:17:38"
"103102454314","430","2019-01-01 17:14:13"
"103102454335","600","2019-02-02 21:54:55"
"103102454353","190","2019-01-01 17:22:03"
"103102454477","210","2019-01-01 17:11:34"
"103102454501","320","2019-02-02 21:51:44"
"103102454530","388","2019-02-02 22:01:45"
"103102454614","480","2019-02-02 21:51:17"
"103102454742","590","2019-02-02 21:54:05"
"103102454856","280","2019-01-01 17:16:00"
"103102455054","325","2019-02-02 22:01:31"
"103102455095","253","2019-01-01 17:12:27"
"103102455205","326","2019-02-02 21:59:14"
"103102455217","280","2019-02-02 21:55:57"
"103102455272","960","2019-02-02 22:01:27"
"103102455272","980","2019-01-01 17:20:24"
"103102455606","290","2019-01-01 17:09:42"
"103102455644","260","2019-02-02 21:48:51"
"103102455794","315","2019-02-02 21:57:50"
"103102455812","200","2019-02-02 21:58:25"
"103102455916","300","2019-02-02 21:57:31"
"103102456185","210","2019-02-02 21:54:23"
"103102456288","300","2019-02-02 22:00:35"
"103102456378","480","2019-02-02 22:00:43"
"103102456559","365","2019-02-02 21:53:19"
"103102456639","280","2019-02-02 21:53:15"
"103102456639","290","2019-01-01 17:12:27"
"103102456701","228","2019-02-02 21:59:16"
"103102456760","410","2019-02-02 21:54:49"
"103102456802","200","2019-02-02 21:51:50"
"103102456964","480","2019-02-02 21:48:27"
"103102456973","375","2019-02-02 21:50:57"
"103102457084","370","2019-02-02 21:50:32"
"103102457209","330","2019-02-02 21:56:17"
"103102457447","360","2019-02-02 21:56:15"
"103102457459","450","2019-01-01 17:09:12"
"103102457521","340","2019-02-02 21:56:15"
"103102457769","410","2019-02-02 21:50:32"
"103102457994","580","2019-02-02 21:53:11"
"103102458022","765","2019-02-02 21:49:11"
"103102458076","470","2019-01-01 17:20:32"
"103102458232","415","2019-02-02 21:51:35"
"103102458240","430","2019-02-02 21:53:11"
"103102458273","308","2019-02-02 21:50:47"
"103102458275","310","2019-02-02 21:59:42"
"103102458288","260","2019-02-02 21:59:20"
"103102458388","778","2019-02-02 22:03:55"
"103102458735","185","2019-02-02 21:58:01"
"103102458761","165","2019-02-02 22:02:41"
"103102458780","255","2019-02-02 21:51:40"
"103102458917","465","2019-02-02 22:01:27"
"103102458934","355","2019-02-02 21:56:47"
"103102458949","280","2019-02-02 21:59:24"
"103102459208","308","2019-02-02 21:58:46"
"103102459326","398","2019-02-02 22:00:37"
"103102459385","272","2019-01-01 17:07:44"
"103102459399","240","2019-02-02 21:50:32"
"103102459399","250","2019-01-01 17:09:06"
"103102459411","400","2019-02-02 22:01:37"
"103102459487","930","2019-02-02 22:00:52"
"103102459511","205","2019-02-02 21:53:39"
"103102459520","270","2019-02-02 21:58:28"
"103102459583","700","2019-02-02 21:53:11"
"103102459670","620","2019-02-02 21:57:39"
"103102459700","400","2019-01-01 17:16:08"
"103102459704","480","2019-01-01 17:16:40"
"103102459735","580","2019-02-02 22:03:11"
"103102459772","520","2019-02-02 21:48:03"
"103102459889","290","2019-01-01 17:16:40"
"103102459916","252","2019-02-02 21:53:15"
"103102460108","240","2019-02-02 21:53:41"
"103102460123","345","2019-02-02 21:51:11"
"103102460210","460","2019-01-01 17:09:44"
"103102460532","142","2019-01-01 17:10:05"
"103102460532","150","2019-02-02 21:51:09"
"103102460621","165","2019-02-02 22:00:10"
"103102460850","230","2019-02-02 21:57:35"
"103102460886","505","2019-01-01 17:22:21"
"103102460914","327","2019-02-02 21:53:39"
"103102461128","185","2019-02-02 21:51:35"
"103102461201","288","2019-01-01 17:20:48"
"103102461315","580","2019-02-02 22:03:35"
"103102461499","330","2019-02-02 22:01:31"
"103102461573","270","2019-01-01 17:16:53"
"103102461604","110","2019-02-02 21:53:43"
"103102461613","80","2019-02-02 21:59:50"
"103102462047","150","2019-02-02 21:58:09"
"103102462054","310","2019-02-02 21:51:17"
"103102462080","600","2019-02-02 22:01:29"
"103102462084","360","2019-02-02 22:01:31"
"103102462226","325","2019-01-01 17:10:32"
"103102462284","213","2019-02-02 21:53:31"
"103102462367","635","2019-02-02 22:02:13"
"103102462419","210","2019-02-02 22:00:37"
"103102462558","325","2019-02-02 22:02:19"
"103102462558","340","2019-01-01 17:21:59"
"103102462668","230","2019-02-02 21:57:44"
"103102462670","240","2019-02-02 22:03:03"
"103102462997","180","2019-02-02 21:57:17"
"103102463077","540","2019-01-01 17:16:32"
"103102463087","588","2019-02-02 21:57:21"
"103102463115","216","2019-02-02 22:02:03"
"103102463254","540","2019-02-02 21:51:07"
"103102463260","630","2019-02-02 21:50:49"
"103102463319","420","2019-02-02 21:51:07"
"103102463431","198","2019-02-02 21:53:19"
"103102463738","330","2019-01-01 17:16:24"
"103102463874","565","2019-02-02 22:00:45"
"103102463946","700","2019-02-02 21:59:10"
"103102463966","250","2019-02-02 21:59:36"
"103102464002","385","2019-02-02 21:59:00"
"103102464061","1900","2019-02-02 21:50:30"
"103102464171","95","2019-01-01 17:16:28"
"103102464249","260","2019-02-02 22:02:59"
"103102464511","410","2019-02-02 21:55:07"
"103102464656","190","2019-02-02 21:53:53"
"103102464682","700","2019-02-02 21:59:52"
"103102464787","450","2019-02-02 21:53:11"
"103102464863","760","2019-02-02 21:53:19"
"103102464863","780","2019-01-01 17:12:27"
"103102464895","170","2019-02-02 21:52:35"
"103102464898","340","2019-02-02 21:56:03"
"103102464898","350","2019-01-01 17:14:57"
"103102464969","300","2019-02-02 21:54:49"
"103102464975","320","2019-02-02 21:58:28"
"103102464975","330","2019-01-01 17:17:30"
"103102465032","810","2019-02-02 22:00:58"
"103102465032","840","2019-01-01 17:20:44"
"103102465368","265","2019-02-02 22:03:17"
"103102465394","390","2019-02-02 21:57:31"
"103102465407","1500","2019-02-02 22:01:08"
"103102465444","320","2019-02-02 21:54:25"
"103102465561","405","2019-01-01 17:11:56"
"103102465784","375","2019-02-02 21:53:19"
"103102465790","100","2019-02-02 22:00:22"
"103102465877","250","2019-01-01 17:16:40"
"103102465908","420","2019-02-02 21:53:15"
"103102465965","700","2019-02-02 21:59:20"
"103102466120","620","2019-02-02 21:53:15"
"103102466158","2000","2019-02-02 21:59:59"
"103102466173","410","2019-02-02 22:01:35"
"103102466284","788","2019-02-02 22:00:05"
"103102466305","330","2019-01-01 17:20:02"
"103102466659","350","2019-02-02 21:55:15"
"103102466801","320","2019-02-02 21:51:27"
"103102466902","360","2019-02-02 22:01:35"
"103102466921","390","2019-01-01 17:16:40"
"103102467008","300","2019-01-01 17:10:10"
"103102467217","430","2019-01-01 17:21:19"
"103102467250","150","2019-02-02 21:58:48"
"103102467435","500","2019-02-02 21:51:01"
"103102467464","210","2019-02-02 21:59:20"
"103102467464","220","2019-01-01 17:18:23"
"103102467479","85","2019-02-02 21:48:39"
"103102467492","1080","2019-02-02 21:55:22"
"103102467561","470","2019-01-01 17:16:24"
"103102467612","666","2019-02-02 21:59:16"
"103102467671","242","2019-02-02 21:51:33"
"103102467733","188","2019-02-02 22:00:45"
"103102467828","665","2019-02-02 21:53:49"
"103102467859","265","2019-02-02 21:51:17"
"103102467859","275","2019-01-01 17:10:10"
"103102467901","245","2019-02-02 21:57:15"
"103102467952","405","2019-02-02 21:50:13"
"103102467983","238","2019-02-02 21:58:54"
"103102467989","270","2019-01-01 17:10:36"
"103102468191","376","2019-01-01 17:10:41"
"103102468543","530","2019-02-02 21:48:39"
"103102468582","320","2019-02-02 21:59:36"
"103102468685","710","2019-02-02 22:01:33"
"103102468732","360","2019-02-02 22:01:29"
"103102468840","400","2019-02-02 21:54:53"
"103102468999","315","2019-02-02 22:03:07"
"103102469106","410","2019-02-02 21:49:18"
"103102469111","386","2019-02-02 21:53:19"
"103102469117","400","2019-02-02 21:54:39"
"103102469250","265","2019-02-02 21:53:15"
"103102469315","125","2019-01-01 17:15:48"
"103102469322","418","2019-02-02 21:53:19"
"103102469419","230","2019-02-02 21:55:51"
"103102469419","240","2019-01-01 17:14:53"
"103102469483","385","2019-01-01 17:10:32"
"103102469678","285","2019-02-02 21:53:01"
"103102469737","230","2019-02-02 22:02:43"
"103102470043","200","2019-02-02 21:59:40"
"103102470085","200","2019-01-01 17:13:10"
"103102470104","360","2019-02-02 21:53:37"
"103102470355","228","2019-02-02 21:53:33"
"103102470386","800","2019-02-02 22:03:11"
"103102470586","335","2019-01-01 17:15:48"
"103102470586","350","2019-02-02 21:57:13"
"103102471135","400","2019-02-02 21:54:03"
"103102471187","255","2019-02-02 21:57:39"
"103102471190","249","2019-02-02 21:59:10"
"103102471197","150","2019-01-01 17:19:22"
"103102471234","288","2019-02-02 21:59:24"
"103102471272","360","2019-02-02 21:57:46"
"103102471272","375","2019-01-01 17:16:57"
"103102471407","365","2019-02-02 22:03:07"
"103102471417","203","2019-02-02 21:53:55"
"103102471443","335","2019-02-02 21:48:13"
"103102471655","285","2019-02-02 22:01:21"
"103102471884","80","2019-02-02 21:56:17"
"103102471920","340","2019-02-02 21:51:07"
"103102471973","225","2019-01-01 17:12:10"
"103102471981","215","2019-02-02 21:59:02"
"103102472008","170","2019-02-02 22:03:05"
"103102472016","250","2019-02-02 21:59:16"
"103102472066","780","2019-02-02 21:50:43"
"103102472332","1100","2019-02-02 22:01:21"
"103102472350","210","2019-02-02 21:55:57"
"103102472403","279","2019-02-02 21:57:15"
"103102472403","290","2019-01-01 17:15:52"
"103102472552","464","2019-02-02 22:03:09"
"103102472552","474","2019-01-01 17:22:07"
"103102472609","565","2019-02-02 21:50:36"
"103102472709","325","2019-02-02 21:49:30"
"103102472711","400","2019-02-02 21:57:31"
"103102472711","410","2019-01-01 17:16:12"
"103102472718","300","2019-02-02 22:01:35"
"103102472867","430","2019-02-02 21:50:59"
"103102472889","495","2019-01-01 17:17:16"
"103102473003","1680","2019-02-02 22:01:58"
"103102473021","205","2019-01-01 17:10:41"
"103102473068","520","2019-02-02 21:49:54"
"103102473145","135","2019-02-02 22:00:35"
"103102473193","440","2019-01-01 17:16:32"
"103102473212","290","2019-01-01 17:21:23"
"103102473393","560","2019-02-02 22:00:56"
"103102473393","568","2019-01-01 17:20:00"
"103102473416","250","2019-02-02 21:58:01"
"103102473467","260","2019-02-02 22:03:51"
"103102473484","385","2019-01-01 17:11:59"
"103102473520","215","2019-02-02 21:59:20"
"103102473558","410","2019-02-02 21:51:58"
"103102473620","500","2019-02-02 21:50:49"
"103102473632","399","2019-02-02 21:53:11"
"103102473690","575","2019-02-02 21:59:30"
"103102473708","470","2019-02-02 21:57:39"
"103102473808","475","2019-01-01 17:10:18"
"103102473891","796","2019-02-02 22:01:27"
"103102473945","260","2019-02-02 22:00:54"
"103102473959","580","2019-02-02 21:59:24"
"103102474054","325","2019-02-02 21:52:00"
"103102474075","435","2019-01-01 17:16:32"
"103102474233","200","2019-02-02 21:52:29"
"103102474329","420","2019-02-02 21:50:47"
"103102474567","300","2019-02-02 21:58:09"
"103102474604","170","2019-01-01 17:10:05"
"103102474616","215","2019-02-02 21:53:15"
"103102474742","185","2019-02-02 21:59:28"
"103102474963","98","2019-02-02 21:56:19"
"103102475174","572","2019-02-02 21:53:35"
"103102475174","575","2019-01-01 17:12:46"
"103102475276","220","2019-02-02 22:01:51"
"103102475278","220","2019-02-02 21:49:11"
"103102475281","330","2019-01-01 17:12:16"
"103102475282","290","2019-02-02 21:57:35"
"103102475362","290","2019-02-02 21:59:08"
"103102475369","270","2019-02-02 21:54:45"
"103102475777","410","2019-02-02 21:55:30"
"103102475952","330","2019-02-02 21:52:57"
"103102476099","250","2019-02-02 22:03:07"
"103102476100","260","2019-01-01 17:22:17"
"103102476113","690","2019-01-01 17:21:57"
"103102476142","470","2019-02-02 21:51:07"
"103102476142","473","2019-01-01 17:10:00"
"103102476221","210","2019-02-02 21:59:38"
"103102476531","320","2019-02-02 22:00:56"
"103102476630","300","2019-02-02 21:55:51"
"103102476816","410","2019-02-02 21:55:36"
"103102476871","640","2019-02-02 21:57:29"
"103102477071","228","2019-02-02 21:58:09"
"103102477091","300","2019-02-02 21:58:54"
"103102477240","215","2019-02-02 21:59:36"
"103102477431","220","2019-01-01 17:10:32"
"103102477784","415","2019-02-02 21:50:59"
"103102478155","290","2019-02-02 22:03:19"
"103102478186","320","2019-02-02 21:58:34"
"103102478188","255","2019-02-02 21:58:23"
"103102478194","355","2019-02-02 21:55:36"
"103102478198","300","2019-02-02 21:48:39"
"103102478198","310","2019-01-01 17:09:20"
"103102478270","275","2019-02-02 21:59:36"
"103102478293","200","2019-02-02 21:57:55"
"103102478356","200","2019-02-02 21:59:20"
"103102478683","185","2019-02-02 21:59:32"
"103102478746","418","2019-01-01 17:19:16"
"103102478832","700","2019-02-02 21:58:34"
"103102478832","720","2019-01-01 17:17:34"
"103102478971","480","2019-02-02 21:49:50"
"103102478997","273","2019-02-02 22:01:33"
"103102479040","365","2019-01-01 17:13:38"
"103102479194","465","2019-01-01 17:09:16"
"103102479253","650","2019-01-01 17:09:52"
"103102479293","490","2019-01-01 17:10:30"
"103102479315","490","2019-01-01 17:09:44"
"103102479329","1200","2019-01-01 17:10:41"
"103102479331","600","2019-01-01 17:10:36"
"103102479335","700","2019-02-02 21:50:54"
"103102479396","650","2019-01-01 17:10:34"
"103102479652","351","2019-02-02 21:51:44"
"103102479731","268","2019-02-02 21:51:27"
"103102479754","330","2019-02-02 21:51:01"
"103102479757","560","2019-02-02 22:02:25"
"103102479876","390","2019-02-02 21:55:05"
"103102479996","285","2019-01-01 17:16:04"
"103102480010","420","2019-01-01 17:07:22"
"103102480113","430","2019-02-02 21:59:28"
"103102480175","325","2019-01-01 17:16:08"
"103102480193","192","2019-02-02 21:51:54"
"103102480284","516","2019-02-02 22:02:17"
"103102480284","535","2019-01-01 17:22:03"
"103102480297","275","2019-02-02 21:52:00"
"103102480297","285","2019-01-01 17:11:11"
"103102480403","338","2019-02-02 21:54:37"
"103102480515","520","2019-02-02 21:48:15"
"103102480717","1000","2019-02-02 21:48:39"
"103102480829","295","2019-02-02 21:59:06"
"103102481001","213","2019-02-02 21:57:31"
"103102481087","252","2019-02-02 22:01:23"
"103102481087","260","2019-01-01 17:20:20"
"103102481108","720","2019-02-02 21:51:07"
"103102481128","485","2019-02-02 22:01:25"
"103102481366","465","2019-02-02 22:03:09"
"103102481444","310","2019-02-02 21:48:31"
"103102481526","398","2019-02-02 22:01:33"
"103102481695","510","2019-01-01 17:10:24"
"103102482049","600","2019-02-02 21:52:15"
"103102482061","360","2019-02-02 22:02:45"
"103102482192","370","2019-02-02 21:49:26"
"103102482254","610","2019-02-02 22:01:33"
"103102482581","530","2019-02-02 22:02:00"
"103102482848","270","2019-02-02 21:51:40"
"103102482848","275","2019-01-01 17:10:58"
"103102482859","760","2019-01-01 17:16:32"
"103102482876","190","2019-01-01 17:11:03"
"103102482917","215","2019-02-02 21:57:33"
"103102482955","700","2019-01-01 17:18:13"
"103102483069","255","2019-01-01 17:08:22"
"103102483089","95","2019-02-02 22:00:10"
"103102483095","102","2019-02-02 22:00:20"
"103102483119","280","2019-02-02 21:49:37"
"103102483151","380","2019-02-02 21:52:09"
"103102483165","530","2019-02-02 22:03:09"
"103102483422","270","2019-02-02 21:50:38"
"103102483481","335","2019-02-02 22:01:56"
"103102483528","255","2019-02-02 21:59:04"
"103102483532","228","2019-02-02 22:01:35"
"103102483540","250","2019-01-01 17:16:32"
"103102483612","200","2019-02-02 21:53:19"
"103102483653","640","2019-02-02 22:00:33"
"103102483677","690","2019-02-02 21:49:11"
"103102483784","220","2019-02-02 21:51:44"
"103102483809","270","2019-02-02 22:03:17"
"103102483874","314","2019-02-02 21:56:03"
"103102483912","385","2019-02-02 21:53:19"
"103102484187","1500","2019-02-02 21:50:49"
"103102484208","438","2019-02-02 22:00:03"
"103102484228","1450","2019-02-02 22:02:17"
"103102484435","209","2019-02-02 21:52:17"
"103102484435","220","2019-01-01 17:13:26"
"103102484625","395","2019-02-02 21:52:02"
"103102484644","350","2019-02-02 21:59:12"
"103102484712","165","2019-01-01 17:13:46"
"103102484835","305","2019-02-02 21:59:04"
"103102484933","445","2019-02-02 21:57:46"
"103102484947","300","2019-02-02 21:52:21"
"103102485112","85","2019-02-02 21:56:13"
"103102485218","330","2019-01-01 17:10:32"
"103102485426","720","2019-02-02 22:03:41"
"103102485428","430","2019-02-02 21:48:39"
"103102485471","440","2019-02-02 21:51:17"
"103102485506","265","2019-02-02 22:00:33"
"103102485683","248","2019-02-02 21:53:29"
"103102485837","203","2019-02-02 22:01:51"
"103102485862","518","2019-02-02 21:53:11"
"103102485872","275","2019-02-02 21:58:40"
"103102485988","245","2019-02-02 21:53:29"
"103102486075","250","2019-02-02 21:50:45"
"103102486211","420","2019-01-01 17:12:46"
"103102486211","430","2019-02-02 21:53:37"
"103102486386","400","2019-02-02 21:48:57"
"103102486403","415","2019-02-02 21:59:14"
"103102486655","205","2019-02-02 21:49:52"
"103102486838","120","2019-02-02 22:00:20"
"103102486899","405","2019-02-02 21:54:41"
"103102486921","240","2019-02-02 21:58:44"
"103102486948","230","2019-02-02 21:57:51"
"103102486995","370","2019-01-01 17:16:32"
"103102487045","300","2019-02-02 21:57:13"
"103102487105","510","2019-02-02 22:02:23"
"103102487108","410","2019-02-02 21:58:25"
"103102487191","260","2019-02-02 22:00:20"
"103102487252","185","2019-02-02 21:53:29"
"103102487339","315","2019-02-02 21:48:07"
"103102487410","310","2019-02-02 22:00:39"
"103102487479","344","2019-02-02 22:03:01"
"103102487516","400","2019-01-01 17:22:01"
"103102487558","490","2019-02-02 21:49:54"
"103102487794","475","2019-02-02 21:58:36"
"103102487982","72","2019-01-01 17:16:38"
"103102488089","295","2019-02-02 21:48:15"
"103102488137","850","2019-02-02 21:48:07"
"103102488325","92","2019-02-02 21:53:45"
"103102488497","686","2019-02-02 21:49:04"
"103102488516","155","2019-02-02 22:03:59"
"103102488549","460","2019-02-02 21:57:31"
"103102488591","130","2019-02-02 21:59:34"
"103102488591","134","2019-01-01 17:18:41"
"103102488597","258","2019-02-02 22:00:39"
"103102488630","900","2019-02-02 21:53:01"
"103102488703","240","2019-01-01 17:12:01"
"103102488806","250","2019-02-02 21:58:28"
"103102488847","350","2019-02-02 21:50:57"
"103102488877","340","2019-02-02 21:55:28"
"103102488892","305","2019-02-02 21:55:01"
"103102488900","600","2019-02-02 21:48:53"
"103102488943","190","2019-02-02 22:03:23"
"103102488970","280","2019-01-01 17:16:04"
"103102489032","250","2019-02-02 21:57:59"
"103102489215","280","2019-02-02 21:59:02"
"103102489215","290","2019-01-01 17:17:58"
"103102489230","230","2019-02-02 21:55:36"
"103102489278","362","2019-02-02 21:58:25"
"103102489278","380","2019-01-01 17:17:26"
"103102489304","786","2019-01-01 17:10:34"
"103102489439","375","2019-02-02 21:51:17"
"103102489598","355","2019-02-02 21:59:24"
"103102489799","385","2019-02-02 21:52:09"
"103102489858","380","2019-02-02 21:51:11"
"103102490023","196","2019-02-02 21:57:55"
"103102490241","315","2019-02-02 22:01:27"
"103102490243","195","2019-02-02 22:01:06"
"103102490281","183","2019-02-02 21:53:29"
"103102490440","156","2019-02-02 21:59:50"
"103102490520","360","2019-02-02 21:53:11"
"103102490532","620","2019-02-02 21:59:30"
"103102490620","750","2019-02-02 21:50:43"
"103102490673","330","2019-02-02 21:51:17"
"103102490689","300","2019-02-02 21:53:29"
"103102490698","179","2019-02-02 21:53:47"
"103102490717","430","2019-02-02 21:56:17"
"103102491095","450","2019-02-02 22:00:41"
"103102491341","2000","2019-02-02 21:50:28"
"103102491393","252","2019-02-02 22:02:05"
"103102491532","730","2019-02-02 21:51:11"
"103102491549","400","2019-02-02 22:00:15"
"103102491592","635","2019-02-02 21:53:15"
"103102491627","220","2019-02-02 21:50:55"
"103102491744","345","2019-01-01 17:15:01"
"103102491807","920","2019-02-02 22:03:13"
"103102491851","370","2019-02-02 21:54:43"
"103102492024","200","2019-02-02 21:57:31"
"103102492080","265","2019-02-02 21:58:48"
"103102492082","182","2019-02-02 21:48:57"
"103102492129","230","2019-02-02 21:54:55"
"103102492129","235","2019-01-01 17:14:15"
"103102492179","500","2019-02-02 21:48:27"
"103102492207","500","2019-02-02 22:03:01"
"103102492213","500","2019-02-02 21:48:37"
"103102492320","260","2019-02-02 21:48:51"
"103102492320","270","2019-01-01 17:07:48"
"103102492330","325","2019-02-02 21:59:38"
"103102492385","310","2019-02-02 22:01:31"
"103102492385","315","2019-01-01 17:20:32"
"103102492431","780","2019-02-02 21:50:51"
"103102492710","380","2019-01-01 17:16:38"
"103102492823","333","2019-02-02 22:00:22"
"103102492823","335","2019-01-01 17:19:30"
"103102492858","370","2019-02-02 21:57:31"
"103102492858","399","2019-01-01 17:16:10"
"103102492922","400","2019-01-01 17:16:57"
"103102492938","3000","2019-02-02 21:59:59"
"103102492948","698","2019-02-02 21:48:17"
"103102493056","600","2019-02-02 21:49:04"
"103102493059","290","2019-02-02 21:49:30"
"103102493062","145","2019-02-02 21:53:39"
"103102493276","285","2019-01-01 17:13:50"
"103102493276","300","2019-02-02 21:54:43"
"103102493282","450","2019-01-01 17:10:41"
"103102493293","590","2019-02-02 21:49:11"
"103102493336","850","2019-02-02 21:50:34"
"103102493474","250","2019-02-02 21:57:13"
"103102493561","695","2019-02-02 21:48:55"
"103102493595","350","2019-02-02 21:56:15"
"103102493619","325","2019-02-02 21:53:25"
"103102494033","445","2019-02-02 21:53:19"
"103102494260","145","2019-02-02 22:00:45"
"103102494317","400","2019-02-02 21:54:39"
"103102494358","655","2019-02-02 21:54:43"
"103102494368","400","2019-02-02 21:53:25"
"103102494447","880","2019-02-02 22:03:41"
"103102494527","415","2019-02-02 21:51:27"
"103102494609","620","2019-01-01 17:09:12"
"103102494808","430","2019-01-01 17:17:36"
"103102494808","450","2019-02-02 21:58:30"
"103102494866","365","2019-02-02 21:53:37"
"103102494907","290","2019-01-01 17:16:24"
"103102494933","400","2019-02-02 21:48:51"
"103102495064","418","2019-02-02 21:49:11"
"103102495163","345","2019-02-02 21:56:26"
"103102495181","335","2019-02-02 22:03:39"
"103102495206","178","2019-02-02 21:51:44"
"103102495475","190","2019-02-02 21:48:17"
"103102495523","800","2019-02-02 21:53:05"
"103102495523","820","2019-01-01 17:12:07"
"103102495580","370","2019-02-02 22:01:31"
"103102495694","710","2019-02-02 21:48:27"
"103102495743","375","2019-02-02 22:00:03"
"103102495764","220","2019-02-02 22:00:41"
"103102495764","225","2019-01-01 17:20:28"
"103102495789","260","2019-02-02 21:51:44"
"103102495789","265","2019-01-01 17:10:58"
"103102495844","420","2019-02-02 21:54:05"
"103102495892","238","2019-02-02 21:53:19"
"103102495892","245","2019-01-01 17:12:27"
"103102495934","220","2019-01-01 17:16:32"
"103102495947","930","2019-02-02 22:00:52"
"103102496155","100","2019-02-02 21:56:11"
"103102496290","520","2019-01-01 17:16:53"
"103102496399","360","2019-02-02 21:51:17"
"103102496445","500","2019-02-02 22:03:23"
"103102496496","305","2019-01-01 17:13:38"
"103102496499","240","2019-01-01 17:16:32"
"103102496512","652","2019-02-02 22:02:13"
"103102496512","690","2019-01-01 17:21:19"
"103102496608","275","2019-02-02 21:52:00"
"103102496650","95","2019-02-02 21:53:35"
"103102496686","225","2019-02-02 21:52:04"
"103102496719","150","2019-01-01 17:20:55"
"103102496743","265","2019-02-02 21:57:10"
"103102496743","270","2019-01-01 17:15:48"
"103102496807","119","2019-01-01 17:18:15"
"103102496834","225","2019-01-01 17:10:10"
"103102496951","160","2019-02-02 21:57:13"
"103102496987","500","2019-02-02 22:03:55"
"103102497002","278","2019-01-01 17:12:42"
"103102497061","228","2019-01-01 17:13:44"
"103102497069","266","2019-02-02 21:57:23"
"103102497079","315","2019-02-02 21:52:29"
"103102497267","300","2019-02-02 22:02:17"
"103102497301","280","2019-02-02 21:59:38"
"103102497354","798","2019-02-02 21:57:21"
"103102497354","815","2019-01-01 17:16:00"
"103102497384","555","2019-02-02 21:57:13"
"103102497384","565","2019-01-01 17:15:50"
"103102497637","215","2019-02-02 21:58:40"
"103102497817","300","2019-02-02 21:50:40"
"103102497893","185","2019-02-02 21:48:55"
"103102497894","1600","2019-02-02 21:53:31"
"103102497910","420","2019-02-02 21:51:17"
"103102498242","440","2019-02-02 21:51:17"
"103102498242","450","2019-01-01 17:10:10"
"103102498306","210","2019-02-02 21:53:31"
"103102498394","330","2019-02-02 21:50:45"
"103102498407","328","2019-02-02 21:51:35"
"103102498533","325","2019-02-02 22:03:15"
"103102498589","1020","2019-02-02 22:03:11"
"103102498599","630","2019-02-02 22:03:35"
